record_id,pump_id,timestamp,temperature,vibration,current,rpm,pressure,well_id,pump_type,failure_date,failure_type,has_failure,temperature_ma6,temperature_rate,vibration_ma6,vibration_rate,current_ma6,current_rate,rpm_ma6,rpm_rate,pressure_ma6,pressure_rate,hour,day_of_week
31,3,2025-10-01 18:00:00,70.1,2.1,54.6,1435.0,116.1,2,Centrifugal-300,2025-10-04 06:00:00,Bearing vibration,0,69.63333333333334,0.2861230329041325,1.883333333333333,5.000000000000004,54.383333333333326,0.1834862385321127,1432.5,0.0697350069735007,115.73333333333333,0.1725625539257883,18,2
32,3,2025-10-01 21:00:00,70.3,2.3,54.7,1436.0,116.3,2,Centrifugal-300,2025-10-04 06:00:00,Bearing vibration,0,69.8,0.2853067047075647,1.9666666666666668,9.523809523809511,54.45000000000001,0.18315018315018575,1433.3333333333333,0.06968641114982578,115.85000000000001,0.17226528854436077,21,2
49,5,2025-10-01 00:00:00,70.8,2.2,56.1,1460.0,119.4,5,ESP-450,2025-10-04 08:00:00,Electrical fault,0,70.8,0.0,2.2,0.0,56.1,0.0,1460.0,0.0,119.4,0.0,0,2
50,5,2025-10-01 03:00:00,71.0,2.3,56.2,1461.0,119.5,5,ESP-450,2025-10-04 08:00:00,Electrical fault,0,70.9,0.28248587570621875,2.25,4.545454545454529,56.150000000000006,0.17825311942959254,1460.5,0.0684931506849315,119.45,0.08375209380234029,3,2
51,5,2025-10-01 06:00:00,71.2,2.4,56.4,1463.0,119.7,5,ESP-450,2025-10-04 08:00:00,Electrical fault,0,71.0,0.28169014084507443,2.3000000000000003,4.347826086956526,56.23333333333333,0.35587188612098886,1461.3333333333333,0.13689253935660506,119.53333333333335,0.16736401673640405,6,2
52,5,2025-10-01 09:00:00,71.4,2.6,56.6,1465.0,119.9,5,ESP-450,2025-10-04 08:00:00,Electrical fault,0,71.1,0.28089887640449834,2.375,8.333333333333341,56.325,0.35460992907801925,1462.25,0.1367053998632946,119.625,0.16708437761069578,9,2
53,5,2025-10-01 12:00:00,71.7,2.8,56.9,1467.0,120.1,5,ESP-450,2025-10-04 08:00:00,Electrical fault,0,71.22,0.42016806722688677,2.46,7.692307692307682,56.44,0.5300353356890409,1463.2,0.13651877133105803,119.72,0.16680567139281788,12,2
54,5,2025-10-01 15:00:00,72.0,3.0,57.2,1469.0,120.3,5,ESP-450,2025-10-04 08:00:00,Electrical fault,0,71.35000000000001,0.4184100418410002,2.5500000000000003,7.1428571428571495,56.56666666666666,0.527240773286475,1464.1666666666667,0.136332651670075,119.81666666666666,0.16652789342215057,15,2
55,5,2025-10-01 18:00:00,72.5,3.3,57.6,1472.0,120.6,5,ESP-450,2025-10-04 08:00:00,Electrical fault,0,71.63333333333334,0.6944444444444444,2.733333333333333,9.999999999999993,56.81666666666666,0.6993006993006968,1466.1666666666667,0.2042205582028591,120.01666666666667,0.24937655860348892,18,2
56,5,2025-10-01 21:00:00,73.0,3.7,58.0,1476.0,120.9,5,ESP-450,2025-10-04 08:00:00,Electrical fault,0,71.96666666666667,0.6896551724137931,2.966666666666667,12.121212121212132,57.11666666666667,0.694444444444442,1468.6666666666667,0.2717391304347826,120.25,0.24875621890548208,21,2
